PROVIDER_ID,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,C1,C2,C3,C4,C5,C6,C7,C8,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
050708,1.5777071423,0.5707605124,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.6105490605,7.533033E-17,0.866021,1.8597104309
050709,-1.154063558,-1.44305488,-1.17226019,-0.254180641,-1.3029158,-1.00956652,-1.17139474,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.999518988,7.533033E-17,0.866021,-1.154150428
050710,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.034794295,7.533033E-17,0.866021,-0.040177176
050714,1.5777071423,0.5707605124,0.70891858,0.7686551275,1.6690784566,0.9331768019,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.1800679543,7.533033E-17,0.866021,1.3626313768
050717,0.6671169089,1.5776682088,0.70891858,0.7686551275,0.6784137042,1.904548463,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.0669780549,7.533033E-17,0.866021,1.2320458078
050723,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,-0.038194859,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.025112706,7.533033E-17,0.866021,-0.028997789
050724,-0.243473324,-1.44305488,0.70891858,-0.254180641,0.6784137042,-0.038194859,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.0185170529,7.533033E-17,0.866021,0.0213817494
050726,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
050735,-1.154063558,-1.44305488,-1.17226019,-0.254180641,-1.3029158,-1.00956652,-1.644086271,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-1.185868438,7.533033E-17,0.866021,-1.36932923
050736,-1.154063558,-2.449962577,-0.231670805,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-1.135663248,7.533033E-17,0.866021,-1.311357003
050737,-1.154063558,-0.436147184,-0.231670805,0.7686551275,-0.312251048,-1.00956652,-1.17139474,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.568025792,7.533033E-17,0.866021,-0.655902709
050738,-1.154063558,-1.44305488,-0.231670805,0.7686551275,-0.312251048,-1.00956652,-1.17139474,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.566626245,7.533033E-17,0.866021,-0.654286644
050739,-2.064653791,-2.449962577,-1.17226019,-1.277016409,-2.293580553,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.794119639,7.533033E-17,0.866021,-2.071680453
050740,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-1.3029158,-1.00956652,-1.17139474,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.642258074,7.533033E-17,0.866021,-0.741619159
050744,-2.064653791,-2.449962577,-0.231670805,-1.277016409,-2.293580553,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.676545966,7.533033E-17,0.866021,-1.935917444
050745,-2.064653791,-1.44305488,-1.17226019,-2.299852177,-2.293580553,-1.980938182,-2.116777802,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-1.732479144,7.533033E-17,0.866021,-2.000503812
050746,-2.064653791,-2.449962577,-1.17226019,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.670286545,7.533033E-17,0.866021,-1.928689654
050747,-2.064653791,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.544423083,7.533033E-17,0.866021,-1.783354378
050748,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.2466798521,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.219744198,7.533033E-17,0.866021,-0.253739912
050755,-2.064653791,-2.449962577,-2.112849574,-1.277016409,-2.293580553,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.911693312,7.533033E-17,0.866021,-2.207443462
050757,-2.064653791,-2.449962577,-2.112849574,-2.299852177,-1.3029158,-1.980938182,-2.116777802,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-1.979346194,7.533033E-17,0.866021,-2.28556264
050758,-2.064653791,-2.449962577,-0.231670805,-2.299852177,-2.293580553,-1.980938182,-1.17139474,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-1.62259605,7.533033E-17,0.866021,-1.87362116
050760,-0.243473324,0.5707605124,-0.231670805,-1.277016409,-0.312251048,-0.038194859,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.162648766,7.533033E-17,0.866021,-0.187811482
050761,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-2.293580553,-1.00956652,-1.17139474,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-1.378469562,7.533033E-17,0.866021,-1.591726875
050763,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
050764,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.191004964,7.533033E-17,0.866021,-1.375260406
050765,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.2168932704,7.533033E-17,0.866021,0.2504479294
050766,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
050767,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.0890387994,7.533033E-17,0.866021,0.102813623
050769,1.5777071423,0.5707605124,1.6495079648,1.7914908957,1.6690784566,0.9331768019,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.4254960984,7.533033E-17,0.866021,1.6460286919
050770,-1.154063558,-1.44305488,-0.231670805,-1.277016409,-1.3029158,-1.00956652,-0.69870321,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.014344849,7.533033E-17,0.866021,-1.171269937
050771,-2.064653791,-2.449962577,-2.112849574,-2.299852177,-2.293580553,-1.980938182,-2.116777802,-2.015871683,1,1,1,1,1,1,1,1,8,0.125,-2.166810792,7.533033E-17,0.866021,-2.50202911
050772,-1.154063558,-0.436147184,-0.231670805,-1.277016409,-0.312251048,-1.00956652,-0.69870321,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-0.828279798,7.533033E-17,0.866021,-0.956419532
050775,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-1.00956652,0.2466798521,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.341165656,7.533033E-17,0.866021,-0.39394598
050776,-2.064653791,-2.449962577,-1.17226019,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.670286545,7.533033E-17,0.866021,-1.928689654
050777,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-0.312251048,-1.00956652,0.2466798521,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.700417579,7.533033E-17,0.866021,-0.80877628
050778,-0.243473324,-0.436147184,-1.17226019,-0.254180641,-0.312251048,-1.00956652,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.399652887,7.533033E-17,0.866021,-0.461481529
050779,-1.154063558,-1.44305488,-1.17226019,-0.254180641,-0.312251048,-1.00956652,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.757513011,7.533033E-17,0.866021,-0.87470471
050780,-2.064653791,-2.449962577,-2.112849574,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-1.506819647,1,1,1,1,1,1,1,1,8,0.125,-1.851491723,7.533033E-17,0.866021,-2.137928334
050782,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,-0.038194859,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.3430411312,7.533033E-17,0.866021,0.3961116029
050783,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
050784,-1.154063558,-1.44305488,-0.231670805,-0.254180641,-0.312251048,-1.00956652,-0.69870321,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.635394275,7.533033E-17,0.866021,-0.73369349
050785,0.6671169089,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.87678082,7.533033E-17,0.866021,1.0124239469
050855,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
05114F,0.6671169089,0.5707605124,0.70891858,1.7914908957,0.6784137042,0.9331768019,0.7193713829,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,0.6339351468,7.533033E-17,0.866021,0.7320086261
05127F,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,0.9331768019,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.214481634,7.533033E-17,0.866021,0.2476631987
05128F,-1.154063558,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.330422461,7.533033E-17,0.866021,-0.381540751
051300,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051301,1.5777071423,1.5776682088,1.6495079648,0.7686551275,1.6690784566,1.904548463,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.544926547,7.533033E-17,0.866021,1.7839357303
051302,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051304,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051305,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051306,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051307,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
05130F,-0.243473324,0.5707605124,0.70891858,1.7914908957,-0.312251048,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.5235412826,7.533033E-17,0.866021,0.6045361847
051310,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.7021194621,7.533033E-17,0.866021,0.8107414542
051311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051314,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051315,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051316,0.6671169089,-1.44305488,1.6495079648,-0.254180641,0.6784137042,-1.00956652,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.0103201648,7.533033E-17,0.866021,0.0119167547
051317,-1.154063558,-1.44305488,0.70891858,-1.277016409,-0.312251048,-1.00956652,-0.69870321,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,-0.582043569,7.533033E-17,0.866021,-0.672089117
051318,0.6671169089,1.5776682088,1.6495079648,0.7686551275,-0.312251048,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.7529477259,7.533033E-17,0.866021,0.8694331481
051319,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.6333436848,7.533033E-17,0.866021,0.7313256615
051320,0.6671169089,-0.436147184,0.70891858,-1.277016409,-0.312251048,-0.038194859,-0.226011679,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.111656154,7.533033E-17,0.866021,-0.128930014
051321,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051323,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051324,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051325,0.6671169089,0.5707605124,1.6495079648,0.7686551275,-0.312251048,0.9331768019,0.2466798521,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.6952608315,7.533033E-17,0.866021,0.8028217533
051326,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051327,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051328,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.7364125226,7.533033E-17,0.866021,2.0050457075
051329,0.6671169089,0.5707605124,0.70891858,-0.254180641,0.6784137042,-0.038194859,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.5113307652,7.533033E-17,0.866021,0.5904366287
051330,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051331,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051332,0.6671169089,-0.436147184,0.70891858,0.7686551275,0.6784137042,-0.038194859,-0.226011679,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.3315173869,7.533033E-17,0.866021,0.3828050679
051333,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051334,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051335,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051336,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
051337,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
060001,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.3943485541,7.533033E-17,0.866021,0.4553565845
060003,-1.154063558,-1.44305488,-0.231670805,-1.277016409,-0.312251048,-1.00956652,-1.17139474,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,-0.758703683,7.533033E-17,0.866021,-0.876079585
060004,0.6671169089,-0.436147184,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.2042621255,7.533033E-17,0.866021,0.2358626724
060006,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,0.8242381983,7.533033E-17,0.866021,0.951752674
060008,-0.243473324,-0.436147184,1.6495079648,1.7914908957,0.6784137042,-1.00956652,-1.17139474,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.2235274115,7.533033E-17,0.866021,0.258108411
060009,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.030249232,7.533033E-17,0.866021,-0.034928965
060010,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,0.338314728,7.533033E-17,0.866021,0.3906539975
060011,-0.243473324,-0.436147184,-0.231670805,0.7686551275,-0.312251048,-1.00956652,-0.226011679,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.272397626,7.533033E-17,0.866021,-0.314539134
060012,0.6671169089,0.5707605124,0.70891858,0.7686551275,1.6690784566,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.8208082834,7.533033E-17,0.866021,0.9477921311
060013,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.6969751893,7.533033E-17,0.866021,0.8048013323
060014,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.5794015162,7.533033E-17,0.866021,0.6690383235
060015,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-1.3029158,-0.038194859,0.2466798521,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.343577292,7.533033E-17,0.866021,-0.396730711
060020,-0.243473324,-1.44305488,-0.231670805,-0.254180641,0.6784137042,-1.00956652,-0.226011679,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.46591397,7.533033E-17,0.866021,-0.537993589
060022,-1.154063558,-0.436147184,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.2466798521,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.273366388,7.533033E-17,0.866021,-0.315657769
060023,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.3441562794,7.533033E-17,0.866021,0.3973992711
060024,-0.243473324,-0.436147184,-1.17226019,-0.254180641,0.6784137042,-0.038194859,0.7193713829,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-0.21802984,7.533033E-17,0.866021,-0.251760333
060027,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,1.1920629137,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.5882956829,7.533033E-17,0.866021,0.6793084699
060028,1.5777071423,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.9926033557,7.533033E-17,0.866021,1.1461649071
060030,0.6671169089,-0.436147184,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.3321165965,7.533033E-17,0.866021,0.3834969788
060031,-0.243473324,-0.436147184,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.7193713829,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.036824663,7.533033E-17,0.866021,-0.042521654
060032,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.0288372098,7.533033E-17,0.866021,0.0332984951
060034,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.191004964,7.533033E-17,0.866021,-1.375260406
060044,-0.243473324,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,-0.69870321,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,0.4117336375,7.533033E-17,0.866021,0.4754312421
060049,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.7560616307,7.533033E-17,0.866021,0.8730287921
060054,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.6924301262,7.533033E-17,0.866021,0.7995531213
06005F,1.5777071423,0.5707605124,0.70891858,1.7914908957,0.6784137042,1.904548463,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.3055107889,7.533033E-17,0.866021,1.5074809525
060064,-0.243473324,-0.436147184,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.2466798521,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-0.0322796,7.533033E-17,0.866021,-0.037273443
060065,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-2.116777802,-0.997767611,1,1,1,1,1,1,1,1,8,0.125,-1.309177846,7.533033E-17,0.866021,-1.511715325
060071,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,-0.038194859,0.7193713829,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,0.8705826885,7.533033E-17,0.866021,1.0052669281
060075,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.6384879576,7.533033E-17,0.866021,0.7372657833
060076,1.5777071423,0.5707605124,1.6495079648,1.7914908957,1.6690784566,0.9331768019,0.7193713829,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.3073232157,7.533033E-17,0.866021,1.5095737723
06007F,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.7364125226,7.533033E-17,0.866021,2.0050457075
060096,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.1920629137,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,0.9469561442,7.533033E-17,0.866021,1.0934558047
060100,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,-1.063741955,7.533033E-17,0.866021,-1.228309064
060103,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.337723266,7.533033E-17,0.866021,0.3899710329
060104,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,-0.033394748,7.533033E-17,0.866021,-0.038561111
060107,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
060112,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-0.69870321,-0.488715575,1,1,1,1,1,1,1,1,8,0.125,-0.942423556,7.533033E-17,0.866021,-1.088221998
060113,0.6671169089,0.5707605124,-0.231670805,0.7686551275,-0.312251048,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.4555684222,7.533033E-17,0.866021,0.5260475247
060114,-1.154063558,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.2238994869,7.533033E-17,0.866021,0.2585380485
060116,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.7560616307,7.533033E-17,0.866021,0.8730287921
060117,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,0.9331768019,1.6647544446,1.5474925688,1,1,1,1,1,1,1,1,8,0.125,1.5513595604,7.533033E-17,0.866021,1.7913639686
060118,1.5777071423,1.5776682088,1.6495079648,0.7686551275,1.6690784566,1.904548463,1.6647544446,1.0384405328,1,1,1,1,1,1,1,1,8,0.125,1.4812950425,7.533033E-17,0.866021,1.7104600595
060119,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.0203364607,1,1,1,1,1,1,1,1,8,0.125,0.5748564531,7.533033E-17,0.866021,0.6637901125
060124,0.6671169089,0.5707605124,0.70891858,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.3791516083,7.533033E-17,0.866021,1.5925144378
060125,0.6671169089,0.5707605124,-0.231670805,0.7686551275,-0.312251048,0.9331768019,1.1920629137,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.5146548635,7.533033E-17,0.866021,0.5942749845
060126,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.6969751893,7.533033E-17,0.866021,0.8048013323
060128,0.6671169089,0.5707605124,-0.231670805,-0.254180641,0.6784137042,-0.038194859,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.3301255876,7.533033E-17,0.866021,0.381197949
060129,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
060130,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
060131,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.337723266,7.533033E-17,0.866021,0.3899710329
060132,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,0.5293884968,1,1,1,1,1,1,1,1,8,0.125,0.337723266,7.533033E-17,0.866021,0.3899710329
060133,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061300,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061301,1.5777071423,1.5776682088,1.6495079648,0.7686551275,0.6784137042,1.904548463,1.6647544446,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.4847249575,7.533033E-17,0.866021,1.7144206024
061302,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061304,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061305,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061306,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061307,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061310,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061313,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061314,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061315,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061316,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061317,0.6671169089,-0.436147184,1.6495079648,1.7914908957,0.6784137042,0.9331768019,1.1920629137,2.0565446049,1,1,1,1,1,1,1,1,8,0.125,1.0665208263,7.533033E-17,0.866021,1.2315178432
061318,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061319,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061320,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
061321,,,,,,,,,0,0,0,0,0,0,0,0,0,,,7.533033E-17,0.866021,
